business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open
ZfZhTZ5CHU5LQDeEUGsE_Q,Salvage Yard Bar and Grill,5406 Hampton Ave,St Louis,MO,63109,38.5817789,-90.2930995,4.0,115,1
i5oTNLL81YW4Y9-xdGb4xw,Twisted Waffles,"1420 Annunciation St, Ste 2117",New Orleans,LA,70130,29.935604,-90.0692593,4.0,116,1
TjXbh5PwgCOFkvbi0_qrmA,Ninja Restaurant,8433 Oak St,New Orleans,LA,70118,29.9501528156,-90.1328536824,3.0,223,0
Djdg_JBVHKgGNckbEV27UA,Parts Of Paris,146 4th Ave N,Safety Harbor,FL,34695,27.9914806,-82.6910158,4.5,207,1
uVJkqQ1U9MH7hBorrwGhBg,Wishbone,4034 Walnut St,Philadelphia,PA,19104,39.9539029,-75.204325,3.5,191,1
f-CJLq_8JdzKnxW2u1Pf-Q,Royal Pin Woodland,3421 E 96th St,Indianapolis,IN,46240,39.9254236,-86.1086661,3.5,157,1
XQBEtE8CCYbv_2vzagd0HA,Pho Le,2146 S Broadway Ave,Boise,ID,83706,43.585465038,-116.1927131112,4.0,179,1
2PWmnUV2Leb2Loj0TqxCMA,Mad Mex - University City,3401 Walnut St,Philadelphia,PA,19104,39.9533493175,-75.193518705,3.0,601,0
Y9CWVffIrTYCXE9PVreerQ,SOHA Bar and Grill,2605 Hampton Ave,Saint Louis,MO,63139,38.6119757,-90.2881053,4.0,193,1
b74QZznVHAgdQBveV7Q0sw,Speranza Wood-Fired Italian Kitchen,158 Broadway,Westville,NJ,08093,39.8709332,-75.127014,4.0,121,1
muCelHtTlX5PrJd8JKkf_w,New Harmony Vegetarian Restaurant,135 N 9th St,Philadelphia,PA,19107,39.95445,-75.1543215,4.0,327,0
yYwZWTgSoweD0YNh2p9QRw,Tiffany Diner,9010 Roosevelt Blvd,Philadelphia,PA,19115,40.0740183,-75.0361529,2.5,155,1
-psZLTe6IJTQUB-bZF7Zyg,Little Korea BBQ,2240 Magazine St,New Orleans,LA,70130,29.9289147,-90.0774142,4.0,423,1
AG8T1jIgBvY0T1G3gkp1Jg,Harvey's 4th Street Grill,3121 4th St N,St. Petersburg,FL,33704,27.8004957,-82.6377002,4.0,163,1
fIlR_iCy3m10_UYt6lJjHQ,Sumo Sushi,401 S 13th St,Philadelphia,PA,19147,39.945196,-75.162803,3.5,279,1
sCRN-PqagNGX_5F6HjB3bg,Magic Nails,565 Keystone Ave,Reno,NV,89503,39.528351156,-119.82960011,3.0,243,1
yFxxhrdtDfmNF4xcXeem8A,Takumi,1601 Concord Pike,Wilmington,DE,19803,39.780447,-75.543643,3.5,193,1
5AGVyIa1_XVUqXGbQXRmiQ,Heritage,914 N 2nd St,Philadelphia,PA,19123,39.9645949,-75.1408296,4.0,297,1
wkf-hG_QWUbi6ZnB4uulIg,Elmwood Park Zoo,1661 Harding Blvd,Norristown,PA,19401,40.132836,-75.33867,3.5,168,1
Z4D9fzsrlNX8O9rkJuEo6A,Martin Wine Cellar,714 Elmeer Ave,Metairie,LA,70005,30.0024344,-90.1363235,3.5,117,1
jHP7LKR1LheZy8rcdrOE3Q,Yujo,9431 N Meridian St,Indianapolis,IN,46260,39.9251094,-86.1560393,4.5,184,1
VDcjrvq1wZhVc_qVcDaa-Q,Los Sarapes Horsham Mexican Cuisine Margarita and Tequila Bar,1101 Horsham Rd,Ambler,PA,19002,40.2098297,-75.1826729,4.0,193,1
P-TC0VSnUsct3NhYrj5xOA,Thinh An Kitchen & Tofu,8104 W Waters Ave,Tampa,FL,33615,28.0254854,-82.5706104,4.5,768,1
Td1xw31b7pGiShjpzc5hJw,Buttonwood Grill,Peddler's Village,New Hope,PA,18938,40.3477957,-75.0314495,3.5,350,1
JVFHfavzvCSdh72qWi1eZQ,Frugal MacDoogal,701 Division St,Nashville,TN,37203,36.1493237,-86.7781228,4.0,147,1
hPmbL4VRqWXJAmcIGoLovg,Not Your Average Joe's,49 St James Pl,Ardmore,PA,19003,40.0082878,-75.2883269,4.0,468,1
YdZb7z6aNoL6R7oIbaVNvg,The Fillmore Philadelphia,29 E Allen St,Philadelphia,PA,19123,39.9658294799,-75.1347702469,4.0,239,1
oqP1oQEycpp4J6u5YebRoQ,American Social,"601 S Harbour Island Blvd, Ste 107",Tampa,FL,33602,27.9387071894,-82.4547521292,3.5,768,1
9Kc8kccL0kkAyReycrr4EA,El Rey de Oros,112 W Moreland Ave,Hatboro,PA,19040,40.1839881872,-75.116294073,4.5,151,1
hS6KNGCQVTYUdLb2edt58g,Steamboat Natchez,Toulouse St & Mississippi River,New Orleans,LA,70130,29.9552227147,-90.0627100468,3.5,780,1
XBlwldJfMJPzgEatHKFx8w,James Joyce Irish Pub & Eatery,1724 E 8th Ave,Tampa,FL,33605,27.9611208202,-82.4393979067,4.0,335,1
jqizXUuIQmSZ2gloidWUMw,Angeline,1032 Chartres St,New Orleans,LA,70116,29.9604543397,-90.0611146002,4.5,208,0
6JHO6E6brnJOPK5476QY6A,P.J. Whelihan's Pub + Restaurant - Cherry Hill,1854 Marlton Pike E,Cherry Hill,NJ,08034,39.90542871,-74.97215267,2.5,217,1
mYTr8yUaoQY-9oDPmQHPiA,Eat-Rite Diner,622 Chouteau Ave,Saint Louis,MO,63102,38.61737,-90.1955767,4.0,111,0
ymvcFCWLCitr2AQoA4gV-g,The Hyde Out,1809 W Platt St,Tampa,FL,33606,27.9420144715,-82.4785577314,3.5,127,0
0-JRAY0LpBazDuA9761U5w,Pizzeria Vetri,1615 Chancellor St,Philadelphia,PA,19103,39.94941083,-75.1686977423,4.0,313,1
CBygzH3_5D_W23q9M7FaNg,Independence National Historical Park,143 S 3rd St,Philadelphia,PA,19106,39.9472668,-75.14594,4.5,148,1
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,1109 Easton Rd,Willow Grove,PA,19090,40.1566693,-75.121837,4.0,394,1
vsrryxBR2Jykl71qa1H6SQ,Caffe Primo,516 State St,Santa Barbara,CA,93108,34.4173624,-119.6959549,4.0,114,0
SvymuQGYaUSqXmvh5HiPLg,Logan Inn,10 W Ferry St,New Hope,PA,18938,40.3634673,-74.9514504,3.0,111,1
tV46IhCfHbsx_af-pMupiw,Cafe Poca Cosa,110 E Pennington St,Tucson,AZ,85701,32.22306754,-110.9695056767,4.0,1306,0
FW_dtOKxQ783Uv_iytC6pw,Wolfgang Puck Express,7800 Col H Weir Cook Memorial Dr,Indianapolis,IN,46241,39.7169106766,-86.2977176772,2.0,118,0
TLsExJ9ZbKTRGtY1MTSn1Q,The Greenhouse Bar,2211 Bandywood Dr,Nashville,TN,37215,36.1042372076,-86.8175672374,4.0,167,1
fNogR4uIWdpq4DnjhzQYew,Brothers Burger Joint,2821 Bransford Ave,Berry Hill,TN,37204,36.1142303092,-86.767020151,4.5,223,1
tH7Nv-Pnu4DnZbQR1EyFZw,Mistral KOP,160 N Gulph Rd,King of Prussia,PA,19406,40.0877364939,-75.3892822936,3.5,123,0
-mHLlBqekJe_VC61ouI9yA,Segway of Santa Barbara,122 Gray Ave,Santa Barbara,CA,93101,34.4149967,-119.6889359,5.0,165,1
_HszLv9iG-jRCXmFsSRBSw,Passanante's Home Food Service,1901 Farragut Ave,Bristol,PA,19007,40.1077951,-74.8421002,2.5,153,1
kLW1e26tJgCbQntpklZiDw,Apple The Fashion Mall at Keystone,8702 Keystone Crossing,Indianapolis,IN,46240,39.913983,-86.111205,3.0,199,1
9D7dDnaZZglUOj75xFy-nw,Artistic Nails & Spa,"651 Paseo Nuevo, store 322",Santa Barbara,CA,93101,34.4166798104,-119.707224,2.0,123,0
9JTzW5o1zOTQnb2hKjJGiQ,Carrabba's Italian Grill,500 Rte Nj-38 E,Maple Shade,NJ,08052,39.9417304624,-74.9878613,3.5,105,1
6_d8wy4dlTH3jVmjyn3o7w,Joseph Anthony Retreat Spa and Salon,243 W Baltimore Pike,Glen Mills,PA,19342,39.9024693696,-75.4746623883,4.0,163,1
Jc6MxMyCLp4DMfN4C1t1aQ,Pepo's Cuban Cafe,9939 4th St N,St. Petersburg,FL,33702,27.863139,-82.6384169,4.0,135,1
-y5vYOsyL4bSFxeOtQtYbg,AJ's Fine Foods,2805 E Skyline Dr,Tucson,AZ,85718,32.3244248352,-110.9316140628,4.0,258,1
b9NLnpv-nXj8ilX6NuhkLg,Chianti Cafe & Restaurant - Old Strathcona,10501 82 Avenue NW,Edmonton,AB,T6E 2A3,53.5182094716,-113.5002148524,3.5,117,1
c3tkUCdpsqMlTiLAiBIOBw,Mt Fuji Japanese Restaurant,"1450 Clements Bridge Rd, Ste 3",Deptford,NJ,08096,39.8307097022,-75.1101456723,4.0,103,1
HgPTy_OGoaxllb2EXkC1sQ,Happy Fish,4046 N Armenia Ave,Tampa,FL,33607,27.9753864,-82.4862712,4.5,541,1
aROhaLh-dqtt-h6BG-gn2w,Tout De Suite Cafe,347 Verret St,New Orleans,LA,70114,29.9521206,-90.051124,4.5,212,1
QWENxNxNNW2jhQi2akONJA,Boogaloo,7344 Manchester Rd,Maplewood,MO,63143,38.6126411,-90.3186765,3.5,399,1
pKAWS_PiZub_PpFot6VrVw,Rossi Ristorante Italiano,7254 State Road 54,New Port Richey,FL,34653,28.216073,-82.694123,4.0,152,1
bRlpi6k7wTSHHEapcLz_KA,Chipotle Mexican Grill,"270 Storke Rd, Ste F",Goleta,CA,93117,34.4291769468,-119.8694057123,2.0,175,1
p6LTmQY2-y3jWGARBKfaSQ,Vernon's Bbq & Catering,6707 Vernon Ave,Saint Louis,MO,63130,38.6624191,-90.3080793,4.5,208,0
K-GDGw99i_mM-lcyMYon1g,Donkey's Place Too,11 Tomlinson Mill Rd,Medford,NJ,08055,39.854017,-74.8590109271,4.5,221,1
dpdiIXeYhGGsSvfBZHROEw,Express Scripts,14000 Riverport Dr,Maryland Heights,MO,63043,38.7524056,-90.4692572,1.0,308,1
loD9IlH0q4stjff3NHhWYw,The Sweet Taco,4001 Welsh Rd,Willow Grove,PA,19090,40.156174,-75.140905,3.5,228,0
qm17m5Qp7nOQ3meEESLyGw,Zea Rotisserie & Bar,1325 W Esplanade Ave,Kenner,LA,70065,30.0199324,-90.2479955,4.0,163,1
gTui49AL7Of402vcwua13w,Urban Axes - Philadelphia,2019 E Boston St,Philadelphia,PA,19125,39.9840696,-75.1289367,4.5,137,1
KiS_RPGyyffyYXpfvilALA,Cajun Steamer Bar & Grill,"1175 Meridian Blvd, Ste 108",Franklin,TN,37067,35.9500899972,-86.807864389,3.5,277,1
S_7uidlS2oj3Lq2bxDTTmg,Flat12 Bierwerks - Indianapolis,414 Dorman St,Indianapolis,IN,46202,39.7727796,-86.1386414,4.5,202,0
BuQGsltd3B4L_HRCP2jpTQ,Joey K's Restaurant & Bar,3001 Magazine St,New Orleans,LA,70115,29.9250280257,-90.0847922206,4.0,725,1
kVTHnhgYUw-Pmr7wgDB4_g,Distrito,3945 Chestnut St,Philadelphia,PA,19104,39.9558813,-75.2020031,3.5,1077,1
3uzC5nseHmKZoFvDH-uRLA,Cardinals Nation,"601 Clark St, Ste 102, Ballpark Village",Saint Louis,MO,63102,38.6238618879,-90.1922177159,3.0,152,1
_zdARZbZNr4k8AD-SJDCgg,Pearings Cafe + Frozen Yogurt,6 W Washington St,Indianapolis,IN,46204,39.7671706803,-86.1584665243,4.5,253,0
kJrKKzxYPR7krXbIacj_iw,Rock Bottom Restaurant & Brewery,2801 Lake Circle Dr,Indianapolis,IN,46268,39.9126393,-86.2091253,3.0,135,0
PgD2tnZT9pd-SE9fC8ThBg,The Coronet,402 E 9th St,Tucson,AZ,85705,32.22371701,-110.9654201737,4.5,318,0
unjm4rIGc-ZzRxdzEPnc1g,Ruth's Chris Steak House,1700 N Westshore Blvd,Tampa,FL,33607,27.9573809395,-82.5247961283,3.5,362,1
Y7EalRsCafsApK5DcL_mTg,Devil's Den,1148 S 11th St,Philadelphia,PA,19147,39.9358085,-75.1620574,3.5,455,1
tfBfrVrZwX6OlB_oZqkwkg,Ocean Blue Sushi Bar,13030 N Dale Mabry Hwy,Tampa,FL,33618,28.064511224,-82.5057145511,3.0,108,0
C-oyGb6TZDP0IVd1NQNnoQ,Crème Cafe,25 St Lawrence Ave,Reno,NV,89501,39.518277669,-119.8097920418,4.0,114,0
uujAlHvgCzo8oinElyWFcw,Home Cooking Cafe,"2104 Manhattan Blvd, Ste E",Harvey,LA,70058,29.8830429,-90.0536286,4.5,130,1
JofztY500JID_vLJxtyVBw,Al-Sham Restaurant,6738 Bustleton Ave,Philadelphia,PA,19149,40.0402499,-75.0661113,4.0,206,1
2FnoLyEO0nq7g2Wz8x7Z5A,honeygrow,169 E City Ave,Bala Cynwyd,PA,19004,40.0036661668,-75.2218453609,3.5,344,1
r9K46WZQ_hCi8vyyHV_tFw,The Brass Monkey,"709 Gulf Way, Ste 1",St. Pete Beach,FL,33706,27.6878048,-82.7376643,3.5,383,1
Uphv4I_AtsQbmD9jv7Slig,Creamistry,"3017 Veterans Blvd, Ste A",Metairie,LA,70006,30.003676,-90.152983,4.0,110,0
gExn3d0VMMJWlSICsGHGfg,Ohana Sushi,"1560 S Stanford Way, Ste 102",Sparks,NV,89431,39.5206512,-119.7406843,4.5,389,1
gHtOMNxliyEIqXQMoDLxww,Renaissance Nashville,611 Commerce St,Nashville,TN,37203,36.1607971007,-86.7811329384,3.5,340,1
dvLSJwmlPAZioS3R5B3Wtw,Rosarios Pizzeria,1501 Wharton St,Philadelphia,PA,19146,39.9344738,-75.1694251,4.0,211,1
DkN2W-p8fc5P-nuHKs6Caw,Sly Fox Brewery & Tastin’ Room,331 Circle Of Progress Dr,Pottstown,PA,19464,40.2653148078,-75.6683065445,4.0,133,1
u_0e1X9whtdIBURmiQCv_A,Burrito Boarder,17 3rd St N,Saint Petersburg,FL,33701,27.7716935,-82.6369356,3.0,190,0
5EpFbQKQEnTEPIdZkQDQiw,Walnut Grill - Sunset Hills,10797 Sunset Hills Plz,St. Louis,MO,63127,38.554751,-90.4096833,3.0,179,1
IFF5jFfQwKRwL2Vd28BCTQ,Wegmans,1 Village Dr,King of Prussia,PA,19406,40.0836188776,-75.4019228228,4.0,211,1
PCpBRBOTy3Vzf9H-bmTQSA,Campus Corner Pizza,829 E Lancaster Ave,Villanova,PA,19085,40.0359074,-75.3476985,4.0,104,1
9mhc-65KPlrsXh7cz4S8Uw,Pool Supplies Shop,445 Coney Island Dr,Sparks,NV,89431,39.518699,-119.7488788,2.5,112,1
iOFbMitGdfU6i5xm4nZ8Ww,Blue Willow Restaurant & Gift Shop,2616 N Campbell Ave,Tucson,AZ,85719,32.2544129,-110.9435152,4.0,625,1
_uN0OudeJ3Zl_tf6nxg5ww,Siam Cuisine,265 White Bridge Pike,Nashville,TN,37209,36.1433076,-86.8583026,4.0,153,1
uSIGgRScZmpWlEcHtoaWlA,Blanco Tacos + Tequila,"2905 E Skyline Dr, Ste 246",Tucson,AZ,85718,32.3247425,-110.9299968,3.5,739,1
DsKzHnkLKnxZTVsFpts4oA,Red Owl Tavern,433 Chestnut St,Philadelphia,PA,19106,39.9492805,-75.1489288,3.5,618,1
aOHNMIs-N591irOmxQfbFg,French Press Coffeehouse,3236 Williams Blvd,Kenner,LA,70065,30.0157001,-90.2393818,3.5,106,1
kT8IlV47kz1rz2lTuNyO1w,Christie's Deli,"1822 Spring Garden St, Unit B",Philadelphia,PA,19130,39.9630809277,-75.1693602651,5.0,152,1
yVM8b4mD5nOmSwmZWgDwog,Andria's Steakhouse,6805 Old Collinsville Rd,O Fallon,IL,62269,38.600715,-89.967523,4.0,103,1
PX_DTu46ZtRiqbF06mR1Lw,St. Louis Cemetery No. 2,320 N Claiborne Ave,New Orleans,LA,70112,29.9610341456,-90.0753838337,4.5,112,1
33l2XVp01d8kltTs_UMJ8A,Truffles,9202 Clayton Rd,Saint Louis,MO,63124,38.6409404,-90.3678962,4.5,154,1
2O-2Kr2HCT4ichF-pUK3hw,Von Bismarck,805 S Wells Ave,Reno,NV,89502,39.518022,-119.8036005,4.5,165,1
hlrVKuPCxH59Y5--4RRLJQ,Holy Crepes!,"1100 N Peters St, Ste 23",New Orleans,LA,70116,29.9602863,-90.0588577,4.5,204,1
pR8S3Lhpv0tlTsQvGgEReg,Homewisedocs,"5520 Kietzke Ln, Ste 200",Reno,NV,89511,39.464787,-119.788283,1.5,194,1
b6ZtTraMKE3ftSmtkfe-iw,TGI Fridays,6900 N Illinois St,Fairview Hts,IL,62208,38.6008051825,-89.983246039,2.0,110,1
1k6gLCvblOMzFLYeb6CPAQ,Montrel's Bistro,1000 Decatur St,New Orleans,LA,70116,29.9592236,-90.0604606,2.0,126,1
gSzrkLa9p9ExkwxhE0ds1Q,Allure Nails & Spa,712 Chestnut St,Philadelphia,PA,19106,39.9492498,-75.1530594,4.0,104,1
1skzWN0fxGgZNRE53Y_3gw,Perennial Artisan Ales,"8125 Michigan Ave, Ste 101",Saint Louis,MO,63111,38.545541,-90.2653434,4.0,125,1
Q2mR4I8LdkYE-Tw7_-s-vw,Tal's Hummus,4800 Magazine St,New Orleans,LA,70115,29.9202975343,-90.1062560454,4.0,192,1
YBak8o0xCiNN4sXr3izLbg,Barcade,1114 Frankford Ave,Philadelphia,PA,19123,39.9673696,-75.1345292,3.5,506,1
WF3_i_Tly4U_-lxkiLBjKQ,Avis Rent-A-Car - Tampa Intl Airport,4030 George J Bean Pkwy,Tampa,FL,33607,27.980708,-82.535149,2.0,130,1
OBFrA7Xz3cS1JG3xMafplw,Just To Serve You,5622 W Girard Ave,Philadelphia,PA,19131,39.970433,-75.2334805,2.5,113,1
Nqmh9Qe3nTCBAVwVbzCtwg,Taqueria Corona Restaurant,"3535 Severn Ave, Ste 6",Metairie,LA,70002,30.0134640716,-90.158276719,3.5,104,1
mAd_ES5WDb0_bQ_Brf-bqw,Bangkok Tokyo Restaurant,28530 US Hwy 19 N,Clearwater,FL,33761,28.0316684195,-82.7384560297,4.5,104,0
F7etLf6od7CUnCPknsQ-6Q,Rue 127,127 N Carrollton Ave,New Orleans,LA,70119,29.9753366,-90.10028,4.0,142,0
0uxg3_noVCE78Wgjb8DSyA,Aunt Sally's Pralines,810 Decatur St,New Orleans,LA,70116,29.9576669,-90.0617022,4.0,135,1
mKqlE-HZViEz6v5OWBMBEA,Loews Ventana Canyon Resort,7000 N Resort Dr,Tucson,AZ,85750,32.3282442043,-110.8507366402,3.5,369,1
bW8D7Q1LAEehQshsaypkCg,Toast 101,4699 E Speedway Blvd,Tucson,AZ,85712,32.2364706,-110.8930937,3.0,182,1
sa4-5RwEN-yUrz2An0uYGA,Yantze Chinese Gourmet,2333 Welsh Rd,Lansdale,PA,19446,40.2632236269,-75.3166340101,4.0,141,1
eE5w-7yMOwgL2OPsG85Z2w,Cartel Roasting,2516 N Campbell Ave,Tucson,AZ,85719,32.252551,-110.943559,4.0,379,1
8_VaLzyX-H0nzbFIKcoyjQ,Wegmans Wine & Beer,600 Commerce Dr,Collegeville,PA,19426,40.1645677009,-75.4830265045,4.0,198,1
4zhRzZSDhRLYQL2SxBtnrQ,Hyde Park Village,744 South Village Cir,Tampa,FL,33606,27.9361534,-82.4751877,4.5,103,1
1zKE9mjLqM1c7G6lxByrMA,Mimi's Cafe,120 S Wilmot Rd,Tucson,AZ,85711,32.2200167,-110.8584119,2.5,107,0
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,425 State St,Santa Barbara,CA,93101,34.4162591,-119.6952494,4.0,347,1
wzPc5d1l0PpxQLQDhh8T2w,Toro Loco,7940 E Broadway Blvd,Tucson,AZ,85710,32.2205499924,-110.8226018026,4.0,153,0
YJNGOcElfNbQRZOakqm4lQ,Nv Nails,"2880 Northtowne Ln, Ste 104",Reno,NV,89512,39.5555366671,-119.7811701706,3.0,138,1
DKtAKuOjI6vUAHhW4NR5UA,Mulate's,201 Julia St,New Orleans,LA,70130,29.9445053429,-90.0650161295,3.0,1210,1
htkEJvkIMjiMvaOOGfLCVg,La Verona Restaurant,114 E State St,Kennett Square,PA,19348,39.8468764,-75.711041,3.5,137,1
gFApW0S59priCHlZbMPSiA,Punch Burger,137 E Ohio St,Indianapolis,IN,46204,39.7696213468,-86.1548468466,4.0,668,1
gDRG6by5QzcWneGjwHOfgQ,Más Tequila Cantina,708 N 2nd St St Louis Mo,St. Louis,MO,63102,38.6302661,-90.1842191,4.0,101,1
xAW4nw9DrW77vWF61_l-Qg,Famous 4th Street Delicatessen,38 S 19th St,Philadelphia,PA,19103,39.952362,-75.172065,4.0,166,0
kuE88EeEQZLNG_GfDbib4w,Karuna's Thai Plate,1917 E Grant Rd,Tucson,AZ,85719,32.2504557,-110.9433920067,4.0,240,0
OMnPtRGmbY8qH_wIILfYKA,Postino Grant,2500 E Grant Rd,Tucson,AZ,85716,32.2499,-110.935064,4.5,249,1
fFqiWGifimXWprqmQFLF2A,The American Sector,945 Magazine St,New Orleans,LA,70130,29.9420537682,-90.070520941,3.5,259,0
j4xECU8RJb3zpanu3RSpmw,Santa Barbara Auto Group,402 S Hope Ave,Santa Barbara,CA,93105,34.4342764,-119.7464948,4.0,117,1
M0Cb0ufPxOSHSrZAKMmUmg,Caposey's Whole Works,5250 Green Key Rd,New Port Richey,FL,34652,28.2532744192,-82.7271687984,4.5,212,0
tFpstYqxugKHzeyNUsuD_A,The Pint Room,110 W Main St,Carmel,IN,46032,39.9785056799,-86.1286025097,4.0,423,1
EO5ne2jClfd16Sus5D6i6A,Atlantis Sky Terrace Sushi Bar,"Atlantis Casino Resort Spa, 3800 S Virginia St",Reno,NV,89502,39.488612126,-119.7943970854,3.5,471,1
DuDSt3THo7_jPkad-eZffg,Chili's,5150 E Broadway Blvd,Tucson,AZ,85711,32.2212623,-110.8820253,2.5,183,1
3fpAmsSuEFNF29UUPpgwlw,Spudnuts & Bagels,3629 State St,Santa Barbara,CA,93105,34.4401969,-119.7414014,4.5,292,1
v1MlUYMeAg7_lqTtU4M1-g,Pasta Pomodoro,"700 Rte 561, Ste 20",Voorhees,NJ,08043,39.8517752152,-74.9819469452,3.0,114,0
xp3qKjQ9pAtkH6nF8k3Z7g,Surah,1121 Bethlehem Pike,Spring House,PA,19477,40.1904771,-75.2268661,3.5,161,1
u7_3L1NBWgxhBM_B-cmmnA,Pizzeria Vetri,1939 Callowhill St,Philadelphia,PA,19130,39.960888,-75.171213,4.0,651,1
l8gsO8mMoVF7vqTDUNGeZw,Gateway Arch National Park,11 N 4th St,Saint Louis,MO,63102,38.6256744,-90.1892739,4.5,281,1
bvdHpaFNyGGolsCJXfp-2Q,"Pom Poms Teahouse and Sandwicheria, St Pete",2950 Central Ave,St. Petersburg,FL,33712,27.770732,-82.673634,4.5,260,0
SjiRaZoWaDpkCCpq5SsrMw,Union Kitchen & Union Party Room,720 St Louis St,New Orleans,LA,70130,29.9566786326,-90.0666184483,4.0,567,1
KftsSJhTvpNAZlWRoLxr8Q,New York New York Pizza ,11367 Big Bend Rd,Riverview,FL,33579,27.7913537,-82.3167134,3.5,150,1
R3rHtD5-NW-iEzZ9ETlsUA,Madeira Beach Snack Shack,15100 Gulf Blvd,Madeira Beach,FL,33708,27.8016548573,-82.8027772531,3.5,103,1
uriD7RFuHhLJeDdKaf0nFA,Pizza Guru,3534 State St,Santa Barbara,CA,93105,34.4406893,-119.7396807,4.0,299,0
EVmCBFlY0Hy_62bDRizmGA,Sushi Alive Asian Bistro & Raw,13234 Race Track Rd,Tampa,FL,33626,28.07202,-82.630403,3.5,344,1
C_csOMzSkq3Ufau_rKmTmg,Luv Child,516 South Howard Ave,Tampa,FL,33606,27.9387699,-82.4827424,4.5,316,1
yy3XR0wu1K4BTAdQjRoc0w,Catches Waterfront Grille,7811 Bayview St,Port Richey,FL,34668,28.2702877142,-82.7259369073,3.5,322,1
XdUIIp-NFQax3Kr6XitmMg,LoRusso's Cucina,3121 Watson Rd,Saint Louis,MO,63139,38.606786,-90.2936868,4.0,133,1
WfirX5srPxO81WfhTgQnEg,Skyway Jack's,2795 34th St S,Saint Petersburg,FL,33711,27.7435578,-82.679839,4.0,275,1
zMEULnnCef-xc3vHlFyiSQ,Spectrum,233 31st St N,Saint Petersburg,FL,33713,27.7735055,-82.6750966,1.5,108,0
w2-bb8yWX2e7nlvHzArCtQ,Backwaters on Sand Key,"1261 Gulf Blvd, Ste 130",Clearwater Beach,FL,33767,27.951998,-82.829696,3.5,332,1
ompDR5sUDpoI6gnTldmneQ,The Praline Connection,542 Frenchmen St,New Orleans,LA,70116,29.9634035,-90.0579092,3.5,770,0
ghQGHlhzqK5CK-JkpCbt2w,Poke' Cafe',1289 San Christopher Dr,Dunedin,FL,34698,28.019746,-82.7742533,4.5,162,0
PADyvVwZoY8waIraBOrN7g,Johnnie's Dog House and Chicken Shack,3401 Concord Pike,Wilmington,DE,19803,39.8021971,-75.5478899,4.0,151,1
tZ7aeO0IuF_rAALD-kMEFQ,El Guero Canelo,5802 E 22nd St,Tucson,AZ,85711,32.2064819,-110.8682148,4.0,256,1
0w5CGasMnBI0R9tW7xxhAw,Peg's Glorified Ham and Eggs,1495 E Prater Way,Sparks,NV,89434,39.5415840149,-119.7158508301,4.0,404,1
J1XdgoK5-wabYDTGKAIzCQ,Joey Brooklyn's Famous Pizza Kitchen,210 1st Ave N,Saint Petersburg,FL,33701,27.771945,-82.6358835,4.0,272,1
yn6Sa3nb7piagH95bzVvlg,Hampton Inn Santa Barbara/Goleta,5665 Hollister Ave,Goleta,CA,93117,34.435152012,-119.8222348094,3.5,152,1
4hwmCBtmeMmB3UYeSewdPA,Sunset Grill,2328 Sunset Point Rd,Clearwater,FL,33765,27.9901447,-82.7406881,4.0,185,1
qFVYd-IZ0dXIuMB4CeeGeg,Frenchy's Original Cafe,41 Baymont St,Clearwater Beach,FL,33767,27.98204,-82.826436,4.0,367,1
ZMRfHHbyTQb_Yje9GhrVfw,The Chart Room,300 Chartres St,New Orleans,LA,70130,29.9542635,-90.0664927,4.5,238,1
TKnU6PBXrXH4iVLCPSgHEg,Blackstone Restaurant & Brewery,1918 W End Ave,Nashville,TN,37203,36.1519283,-86.7991006,3.5,269,0
rYqmaOIULRouz_1db07OdQ,Green Eggs Cafe,1306 Dickinson St,Philadelphia,PA,19147,39.931348,-75.166497,4.0,813,1
65wbUrdLo5IdslsnAmWmJA,Oak Steakhouse Nashville,801 Clark Pl,Nashville,TN,37203,36.1555754,-86.7802551,4.5,293,1
dLEy6Vl6I-uNhRlsSr_12g,Brixx Wood Fired Pizza,"1550 W McEwen Dr, Ste 10",Franklin,TN,37067,35.9352161773,-86.8267925277,4.0,203,1
v4AMcIZ--hXZuJIg3luUgg,Tamira,1027 State St,Santa Barbara,CA,93101,34.4220625,-119.7029317,4.5,778,0
WKeqp6Yj41w3HXLqWQPzVw,Pie Hole,1016 S Broadway Ave,Boise,ID,83706,43.600348,-116.193383,3.0,100,1
NDIiNcJZpdoQpXGXl7IA2Q,Los Camaradas,918 S 22nd St,Philadelphia,PA,19146,39.940805,-75.179773,4.0,190,1
Um8eHrByq8yiBJPgeik9Xg,Manny Randazzo King Cakes,3515 N Hullen St,Metairie,LA,70002,30.012151057,-90.1575368643,4.0,126,1
BCc22qCuePzF3j2AVvrkxg,Desi Vega's Steakhouse,628 Saint Charles Ave,New Orleans,LA,70130,29.9476208234,-90.071102127,4.5,347,1
leaEzQ7Uz_7NID4vpx9RCQ,Juliana's Kitchen,1828 W 11th St,Wilmington,DE,19805,39.7546071,-75.5676196,4.5,188,0
a-fUq78iwilqa9Qd3ozfqQ,Island Buffet,2707 S Virginia St,Reno,NV,89502,39.4976949994,-119.8011077307,3.0,423,0
